config,seed,success,category,init_x,init_y,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase,residual_active
gate_y_pos_040,20029,True,success,0.49293833197632814,-0.04737600355976009,0.014422987468683576,0.02989224457939832,0.10776107761099407,True,True,done,False
gate_y_pos_040,20030,True,success,0.51245364827356,0.006822542829768349,0.01105150944367757,0.029892244579674543,0.10638302620390916,True,True,done,False
gate_y_pos_040,20031,True,success,0.5497571934389812,0.021979332413977478,0.017509319813813415,0.0298922445794767,0.11432028435279418,True,True,done,False
gate_y_pos_040,20032,True,success,0.5099871626071145,-0.031955100136249755,0.020271058900023377,0.029892243082938474,0.10359817020657291,True,True,done,False
gate_y_pos_040,20033,True,success,0.5362543194201437,-0.02708771601743008,0.013674183803317518,0.02989224455651618,0.10617458319232709,True,True,done,False
gate_y_pos_040,20034,True,success,0.4800301736155342,-0.004286986081570545,0.016341410478141614,0.029892244576466886,0.10344623274877818,True,True,done,False
gate_y_pos_040,20035,True,success,0.537426650932211,-0.027525271189875963,0.01499247947232197,0.029892244579264204,0.10584879341246012,True,True,done,False
gate_y_pos_040,20036,False,pick_lift_fail,0.5457252335243907,0.055752990589755205,0.12259328936743691,0.019993168965998454,0.013888071056518125,False,False,done,True
gate_y_pos_040,20037,True,success,0.5695127371383416,-0.02312053544436701,0.021484065480799116,0.029892244571699367,0.11197461372652029,True,True,done,False
gate_y_pos_040,20038,True,success,0.5544468399763994,-0.045968247112806594,0.016968811391773996,0.02989224457955597,0.11012567935382678,True,True,done,False
gate_y_pos_040,20039,True,success,0.5565295086690115,0.002977035369992911,0.012791317395217144,0.029892244579748928,0.10644793308566891,True,True,done,False
gate_y_pos_040,20040,True,success,0.5575023141181821,-0.0022291377679949337,0.02190654396217091,0.0298922445790053,0.11407028174626288,True,True,done,False
gate_y_pos_040,20041,False,pick_lift_fail,0.5609036899408797,0.04414055807859752,0.1395338750582753,0.019993168965998454,0.0,False,False,move_preplace,True
gate_y_pos_040,20042,True,success,0.5489073035221895,-0.030360582020551367,0.014582163305998024,0.029892244579767357,0.10676643716572554,True,True,done,False
gate_y_pos_040,20043,True,success,0.5319144504624543,-0.008417087974580219,0.014842839908410833,0.02989224457773365,0.11091319801998045,True,True,done,False
gate_y_pos_040,20044,True,success,0.5309950838798909,-0.03231401313391622,0.01754673954665538,0.02989224457254247,0.10598972032134446,True,True,done,False
gate_y_pos_040,20045,True,success,0.4907573739237498,-0.035620240259842444,0.013394526683709634,0.02989224415171199,0.0949353983836223,True,True,done,False
gate_y_pos_040,20046,True,success,0.4998740576035798,-0.032697751389226655,0.014927093493437849,0.02989224457964701,0.10450626976286981,True,True,done,False
gate_y_pos_040,20047,True,success,0.5165420146585685,-0.04759881254486414,0.02399084230912762,0.029892244579361904,0.1058745809047621,True,True,done,False
gate_y_pos_040,20048,False,place_xy_fail,0.5194601179241859,0.043981892457375264,0.11028036346389676,0.019993168965998454,0.04035111795808333,True,False,done,True
gate_y_pos_040,20049,True,success,0.49003267293158087,0.008460199608071123,0.008045115971940452,0.029892244542586432,0.10452444404387662,True,True,done,False
gate_y_pos_040,20050,True,success,0.5450508201012151,-0.043936609022992575,0.01142646920973922,0.029892244579565963,0.10867896596776472,True,True,done,False
gate_y_pos_040,20051,True,success,0.48909342936816597,-0.057688465598297906,0.013007341215997599,0.029892244577807592,0.0991017439818862,True,True,done,False
gate_y_pos_040,20052,True,success,0.5551540954187749,0.039787142933106985,0.01741548459850171,0.029892244015327973,0.09608867774877705,True,True,done,False
gate_y_pos_040,20053,False,pick_lift_fail,0.5594770483482779,-0.0542198958699726,0.24619667400656073,0.019993168965998454,0.0026888560900375502,False,False,move_release,False
gate_y_pos_040,20054,False,pick_lift_fail,0.565557625210028,-0.015779712304258744,0.19963811974614182,0.019993168965998454,0.00016190537254590076,False,False,move_preplace,False
gate_y_pos_040,20055,True,success,0.5059019120524358,-0.04842844649156187,0.019148677562637446,0.029892244579221572,0.10550326897553597,True,True,done,False
gate_y_pos_040,20056,True,success,0.517713063573271,0.007481800860586609,0.021886596646758526,0.029892244563249015,0.11198198356546096,True,True,done,False
gate_y_pos_040,20057,True,success,0.5338153824812828,0.01019129973110472,0.017461979338690353,0.02989224326506279,0.11402858333659105,True,True,done,False
