config,seed,success,category,init_x,init_y,final_x,final_y,final_z,frame_x,frame_y,frame_z,xy_dist,z_margin,max_lift_delta,lifted_ever,success_ever,final_phase
base_no_residual,20099,False,place_xy_fail,0.5154129514528208,0.050595861516750586,0.49361745156185527,0.041610632342854975,1.0249931689659983,0.47,0.15,1.005,0.11093258781526885,0.019993168965998454,0.03935253921512927,True,False,done
base_no_residual,20100,True,success,0.5098449887736481,0.009292761205159442,0.4796104236783306,0.1519706031614796,1.0348922445767053,0.47,0.15,1.005,0.009810378183181919,0.029892244576705362,0.10319399706627763,True,True,done
best_y_m015_g50,20001,False,pick_lift_fail,0.486226970803375,0.035360820362034036,0.5086013808880782,0.04292701913011999,1.0249931689659983,0.47,0.15,1.005,0.11381867087094358,0.019993168965998454,0.011519388177013923,False,False,move_release
best_y_m015_g50,20002,False,pick_lift_fail,0.5505745377918965,-0.05738409797493881,0.6263126737510221,-0.044122364945807825,1.0249931689659983,0.47,0.15,1.005,0.24923311286293173,0.019993168965998454,0.004701296233882157,False,False,move_preplace
best_y_m015_g50,20003,True,success,0.5112793740987902,-0.010426723930367088,0.48146627075464365,0.14517563436256345,1.0348922445318498,0.47,0.15,1.005,0.012439850032153744,0.02989224453184991,0.1032038201779899,True,True,done
best_y_m015_g50,20004,True,success,0.5387775185472695,0.016919749131488287,0.48746369386290433,0.1511382858293679,1.034892244428622,0.47,0.15,1.005,0.01750075135434428,0.02989224442862204,0.11464028927153169,True,True,done
best_y_m015_g50,20005,True,success,0.5145599115624737,-0.025034387981481273,0.48830285857320993,0.1472972838042196,1.0348922445768072,0.47,0.15,1.005,0.01850133256784113,0.02989224457680728,0.10145581484468158,True,True,done
best_y_m015_g50,20006,False,pick_lift_fail,0.4975161176560531,-0.05151234907797297,0.5473389946897561,-0.03293108511263756,1.0249931689659983,0.47,0.15,1.005,0.19860791021535162,0.019993168965998454,0.008289901272080069,False,False,move_release
best_y_m015_g50,20007,False,place_xy_fail,0.553579563569466,-0.034598744639487485,0.3889635014501755,0.07110820309812077,1.0689235030874884,0.47,0.15,1.005,0.11309655041433873,0.06392350308748851,0.04679978266403517,True,False,move_release
best_y_m015_g50,20008,True,success,0.5631813414527421,0.0200303831571985,0.4900869573856324,0.14727122208722945,1.0348922445741455,0.47,0.15,1.005,0.020271459885993354,0.029892244574145632,0.1183987160137352,True,True,done
best_y_m015_g50,20009,True,success,0.5114806110968011,-0.013607194573201514,0.48469714674200476,0.1476178555924001,1.0348922445010498,0.47,0.15,1.005,0.014888946716765473,0.02989224450104988,0.10632149846312089,True,True,done
best_y_m015_g50,20010,False,place_xy_fail,0.5416882582579333,-0.04951968339696892,0.42915221516874,0.11577874668534802,1.0478030103466511,0.47,0.15,1.005,0.05328823232240387,0.04280301034665124,0.045590425227848064,True,False,move_preplace
